,pid,external_pid,age_range,full_date,gender,unix_epoch,page_index,shown_description_pid,shown_description_page_index,shown_description_plot_id,shown_description_description,x,y
4697,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",96,0.77
4698,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",97,0.83
4699,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",97,0.86
4700,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,3,4,6,26,"There are three unique crests. It starts at the middle of the second block and then goes up, then up more, then down, like it's making like a little hump or a mountain. Like up - UP - up and then that's the peak. Then it goes down in a slope and then it comes back up again and down the up - UP - up thing again. Then it goes down a bit in a slope and then does the up - UP - up pattern one more time.",99,0.77
4701,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",7,0.36
4702,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",9,0.4
4703,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",12,0.43
4704,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",16,0.47
4705,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",19,0.47
4706,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",23,0.43
4707,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",25,0.41
4708,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",30,0.39
4709,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",33,0.43
4710,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",37,0.51
4711,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",40,0.6
4712,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",53,0.55
4713,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",45,0.7
4714,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",50,0.66
4715,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",51,0.62
4716,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",59,0.41
4717,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",64,0.32
4718,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",67,0.32
4719,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",72,0.45
4720,27,-L9rNHiQ6eBY0_6x-1Y7,36-45,Wed Apr 11 2018 21:03:42 GMT-0400 (Eastern Daylight Time),male,1523495022008,4,4,4,34,"It is very concentrated on the middle line for the first block. Then it starts wavering back and forth. Imagine like a snake slithering back and forth with the oscillations getting bigger each time. It goes up and down slightly at first but then the ""waves"" keep getting bigger and bigger and go past the top of the third line and below the bottom of the first line in the final quadrant. ",75,0.55
